,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
93,379851447,759039108899540992,2016-07-29 10:53,London UK,0.2,0.4,Let me get this straight.     brexit FB page:  pic.twitter.,#EU #brexit #referendum #voteleave
94,2887798685,759011594156113920,2016-07-29 09:04,taking on one bullshitter at a time,-0.8,0.8,They forgot liberals mongols politicians remainians and f*cking idiots      …,#BlackLivesMatter #VoteLeave #Brexit
95,720098948736790528,759006528103854080,2016-07-29 08:43,"Norwich, England",1.0,1.0,THEY THOUGHT HE COULDN'T DO THE JOB TRUTH IS HE'S DOING US PROUD COME ON BORIS !     pic.twitter.,#EUref #Brexit #VoteLeave #leave
96,1066376958,758990449738588160,2016-07-29 07:39,"Wandsworth, London",-0.5,0.9,    . Any comments on  getting Brexit wrong? No. Shame.   telegraph.co.  …,#voteleave #Brexit #imf #euref
97,720098948736790528,758973436416765952,2016-07-29 06:32,"Norwich, England",0.0,0.0,BORIS ADDRESSES STUNNED FRENCH PRESS IN FRENCH !  bbc.co. cs-36916331 …      pic.twitter.,#EUref #VoteLeave #LeaveEU #Brexit #leave
98,131192086,758960012102205440,2016-07-29 05:39,Originally from Nottingham UK,0.0,0.0,Should the  remain in the   union after  ? -  - NO NO NO We are  !,#UK #EU #customs #Brexit #betteroffout
99,12912542,758932664619405312,2016-07-29 03:50,ENGLAND ,0.0,0.0,How billions  cash destined for  may NEVER arrive        ,#EU #Britain #ENGLAND #BREXIT #VOTELEAVE #UKIP #BRITS #BRITISH #UK
100,12912542,758932252730331136,2016-07-29 03:48,ENGLAND ,0.1,0.0,'Sanction coming  bureaucrat threatens FREEZE job offers for men      ,#EuropeanUnion #EU #BREXIT #VOTELEAVE #ITALY #FRANCE
101,12912542,758929291883126785,2016-07-29 03:36,ENGLAND ,0.65,0.7, admits  being RAVAGED BY TERROR but says  should welcome MORE refugees    ,#Merkel #EU #Germany #BREXIT #TRUMP #VOTELEAVE
102,379851447,758928820376182784,2016-07-29 03:35,London UK,0.0,0.0,We will all be like Greece if the EU gets its way     ,#EU #brexit #referendum #voteleave
